channel_index,phase_index,phase_time,phase_score,phase_type
160,3163,2021-04-22T07:00:13.905000+00:00,1.0,P
160,3434,2021-04-22T07:00:16.615000+00:00,1.0,S
161,3163,2021-04-22T07:00:13.905000+00:00,1.0,P
161,3434,2021-04-22T07:00:16.615000+00:00,1.0,S
162,3163,2021-04-22T07:00:13.905000+00:00,1.0,P
162,3433,2021-04-22T07:00:16.605000+00:00,1.0,S
163,3163,2021-04-22T07:00:13.905000+00:00,1.0,P
163,3433,2021-04-22T07:00:16.605000+00:00,1.0,S
164,3162,2021-04-22T07:00:13.895000+00:00,1.0,P
164,3433,2021-04-22T07:00:16.605000+00:00,1.0,S
165,3162,2021-04-22T07:00:13.895000+00:00,1.0,P
165,3432,2021-04-22T07:00:16.595000+00:00,1.0,S
166,3162,2021-04-22T07:00:13.895000+00:00,1.0,P
166,3432,2021-04-22T07:00:16.595000+00:00,1.0,S
167,3162,2021-04-22T07:00:13.895000+00:00,1.0,P
167,3432,2021-04-22T07:00:16.595000+00:00,1.0,S
168,3162,2021-04-22T07:00:13.895000+00:00,1.0,P
168,3431,2021-04-22T07:00:16.585000+00:00,1.0,S
169,3162,2021-04-22T07:00:13.895000+00:00,1.0,P
169,3431,2021-04-22T07:00:16.585000+00:00,1.0,S
170,3161,2021-04-22T07:00:13.885000+00:00,1.0,P
170,3431,2021-04-22T07:00:16.585000+00:00,1.0,S
171,3161,2021-04-22T07:00:13.885000+00:00,1.0,P
171,3430,2021-04-22T07:00:16.575000+00:00,1.0,S
172,3161,2021-04-22T07:00:13.885000+00:00,1.0,P
172,3430,2021-04-22T07:00:16.575000+00:00,1.0,S
173,3161,2021-04-22T07:00:13.885000+00:00,1.0,P
173,3430,2021-04-22T07:00:16.575000+00:00,1.0,S
174,3161,2021-04-22T07:00:13.885000+00:00,1.0,P
174,3430,2021-04-22T07:00:16.575000+00:00,1.0,S
175,3161,2021-04-22T07:00:13.885000+00:00,1.0,P
175,3429,2021-04-22T07:00:16.565000+00:00,1.0,S
176,3161,2021-04-22T07:00:13.885000+00:00,1.0,P
176,3429,2021-04-22T07:00:16.565000+00:00,1.0,S
177,3160,2021-04-22T07:00:13.875000+00:00,1.0,P
177,3429,2021-04-22T07:00:16.565000+00:00,1.0,S
178,3160,2021-04-22T07:00:13.875000+00:00,1.0,P
178,3428,2021-04-22T07:00:16.555000+00:00,1.0,S
179,3160,2021-04-22T07:00:13.875000+00:00,1.0,P
179,3428,2021-04-22T07:00:16.555000+00:00,1.0,S
180,3160,2021-04-22T07:00:13.875000+00:00,1.0,P
180,3428,2021-04-22T07:00:16.555000+00:00,1.0,S
181,3160,2021-04-22T07:00:13.875000+00:00,1.0,P
181,3428,2021-04-22T07:00:16.555000+00:00,1.0,S
182,3160,2021-04-22T07:00:13.875000+00:00,1.0,P
182,3427,2021-04-22T07:00:16.545000+00:00,1.0,S
183,3160,2021-04-22T07:00:13.875000+00:00,1.0,P
183,3427,2021-04-22T07:00:16.545000+00:00,1.0,S
184,3159,2021-04-22T07:00:13.865000+00:00,1.0,P
184,3427,2021-04-22T07:00:16.545000+00:00,1.0,S
185,3159,2021-04-22T07:00:13.865000+00:00,1.0,P
185,3426,2021-04-22T07:00:16.534999+00:00,1.0,S
186,3159,2021-04-22T07:00:13.865000+00:00,1.0,P
186,3426,2021-04-22T07:00:16.534999+00:00,1.0,S
187,3159,2021-04-22T07:00:13.865000+00:00,1.0,P
187,3425,2021-04-22T07:00:16.525000+00:00,1.0,S
188,3159,2021-04-22T07:00:13.865000+00:00,1.0,P
188,3425,2021-04-22T07:00:16.525000+00:00,1.0,S
189,3159,2021-04-22T07:00:13.865000+00:00,1.0,P
189,3425,2021-04-22T07:00:16.525000+00:00,1.0,S
190,3158,2021-04-22T07:00:13.855000+00:00,1.0,P
190,3424,2021-04-22T07:00:16.515000+00:00,1.0,S
191,3158,2021-04-22T07:00:13.855000+00:00,1.0,P
191,3424,2021-04-22T07:00:16.515000+00:00,1.0,S
192,3158,2021-04-22T07:00:13.855000+00:00,1.0,P
192,3424,2021-04-22T07:00:16.515000+00:00,1.0,S
193,3158,2021-04-22T07:00:13.855000+00:00,1.0,P
193,3423,2021-04-22T07:00:16.505000+00:00,1.0,S
194,3158,2021-04-22T07:00:13.855000+00:00,1.0,P
194,3423,2021-04-22T07:00:16.505000+00:00,1.0,S
195,3158,2021-04-22T07:00:13.855000+00:00,1.0,P
195,3423,2021-04-22T07:00:16.505000+00:00,1.0,S
196,3158,2021-04-22T07:00:13.855000+00:00,1.0,P
196,3422,2021-04-22T07:00:16.495000+00:00,1.0,S
197,3157,2021-04-22T07:00:13.845000+00:00,1.0,P
197,3422,2021-04-22T07:00:16.495000+00:00,1.0,S
198,3157,2021-04-22T07:00:13.845000+00:00,1.0,P
