event_id,network,station,location,channel,p_polarity,takeoff,takeoff_uncertainty,azimuth,azimuth_uncertainty,sr_dist_km
nc73562480,NC,MMP,,EHZ,-1,83.0,,310.7,,25.60819159598
nc73562480,NC,MDPB,,HHZ,1,80.0,,308.8,,30.645321770960003
nc73562480,NC,MINS,,HHZ,1,80.0,,314.2,,31.00114553608
nc73562480,NC,MMT,,EHZ,-1,79.0,,254.2,,34.14796195886
nc73562525,NC,MCV,,EHZ,1,133.0,,8.5,,4.099756943742
nc73562525,NC,MCO,,EHZ,-1,111.0,,341.9,,7.65021095008
nc73562525,NC,MDR,2.0,EHZ,-1,105.0,,0.1,,9.374844261646
nc73562525,NC,MCB,,HHZ,-1,99.0,,332.1,,11.43083845448
nc73562525,NC,MCS,,EHZ,1,93.0,,331.4,,12.83189452964
nc73562525,NC,MLH,,EHZ,1,93.0,,7.6,,13.99944125894
nc73562525,NC,MDH1,1.0,DP1,1,94.0,,335.5,,15.422736319419998
nc73562525,NC,MMP,,EHZ,1,85.0,,290.3,,18.13589252846
nc73562660,NC,MMLB,,HHZ,1,155.0,,351.5,,2.405146262358
nc73562660,NC,MMX1,,HN3,-1,153.0,,149.6,,2.6486631516120003
nc73562660,NC,MEM,,EHZ,1,139.0,,44.5,,4.42555807868
nc73562660,NC,MCS,,EHZ,-1,127.0,,72.6,,6.402603873628
nc73562660,NC,MGPB,,EHZ,1,126.0,,101.4,,6.494895662706
nc73562660,NC,MCB,,HHZ,-1,124.0,,83.8,,6.939675369106
nc73562660,NC,MDH,,HNZ,-1,121.0,,51.2,,7.478970763116
nc73562660,NC,MDH1,1.0,DP1,-1,121.0,,51.2,,7.478970763116
nc73562660,NC,MDPB,,HHZ,-1,114.0,,266.3,,9.231402806332
nc73562660,NC,MDC,2.0,EHZ,1,112.0,,323.7,,9.93526669171
nc73562660,NC,MCV,,EHZ,-1,100.0,,112.4,,13.921604810320002
nc73562660,NC,MLC,,EHZ,-1,129.0,,118.4,,5.986734848144
nc73562665,NC,MMX1,,HN3,-1,153.0,,150.3,,2.798776302522
nc73562665,NC,MLC,,EHZ,-1,129.0,,119.4,,6.096817825477999
nc73562665,NC,MGPB,,EHZ,1,126.0,,102.6,,6.5693962635280005
nc73562665,NC,MDPB,,HHZ,1,115.0,,265.4,,9.198044328352
nc73562665,NC,MDC,2.0,EHZ,-1,113.0,,323.4,,9.79071328713
nc73562810,NP,1576,10.0,HNZ,1,158.0,,40.0,,3.640521896884
nc73562810,NC,MCV,,EHZ,-1,143.0,,319.1,,6.69949432765
nc73562810,CI,MLAC,,HHZ,-1,128.0,,332.3,,10.750325503688
nc73562810,NC,MCO,,EHZ,-1,127.0,,318.4,,11.087246131286
nc73562810,NC,MDR,2.0,EHZ,-1,126.0,,334.4,,11.5086749031
nc73562810,NC,MLC,,EHZ,-1,119.0,,302.2,,14.166233648840002
nc73562810,NC,MGPB,,EHZ,-1,119.0,,309.8,,14.1773531415
nc73562810,NC,MCB,,HHZ,-1,118.0,,317.1,,15.18922697356
nc73562810,NC,MLH,,EHZ,-1,118.0,,348.1,,15.211465958880002
nc73562810,NC,MCS,,EHZ,-1,116.0,,317.8,,16.579163556060003
nc73562810,NC,MMX1,,EP1,1,115.0,,297.0,,17.85790521196
nc73562810,NC,MDH,,HNZ,-1,113.0,,322.9,,18.86977904402
nc73562810,NC,MEM,,EHZ,-1,112.0,,313.8,,19.55918758894
nc73562810,NC,MMLB,,HHZ,-1,109.0,,306.0,,21.74972764296
nc73562810,NC,MQ1P,,EHZ,1,107.0,,289.7,,22.6837650264
nc73562810,NC,MMP,,EHZ,1,107.0,,288.3,,23.1841421961
nc73562810,NC,MDY,,HHZ,-1,106.0,,301.7,,24.11817957954
nc73562810,NC,MCY,,EHZ,1,106.0,,296.5,,24.618556749240003
nc73562810,NC,MINS,,HHZ,1,103.0,,296.2,,27.66529773808
nc73562810,NC,MRC,,EHZ,1,103.0,,59.0,,27.99888251788
nc73562810,NC,MDPB,,HHZ,1,103.0,,290.4,,28.23239186374
nc73562810,NC,MDC,2.0,EHZ,-1,102.0,,308.5,,29.55561149028
nc73562810,NC,MMT,,EHZ,1,97.0,,242.2,,40.05241256132
nc73562810,NP,1587,10.0,HNZ,1,94.0,,84.6,,48.12516423248
nc73562810,BK,OVRO,0.0,HHZ,1,93.0,,128.4,,56.08672097704
nc73562810,CI,TIN,,HHZ,-1,90.0,,138.1,,73.03282779088
nc73562810,NN,LHV,,HHZ,1,89.0,,17.0,,82.09521430878
nc73562810,BK,MMI,0.0,HHZ,-1,89.0,,261.0,,86.43181644618
nc73562810,NC,MMI,,EHZ,1,89.0,,261.0,,86.43181644618
nc73562810,BK,TOLH,0.0,HHZ,1,89.0,,221.8,,88.38884715434001
nc73562810,BK,HELL,0.0,HHZ,-1,88.0,,192.7,,98.3519125777
nc73562810,NN,SJC,,EHZ,-1,87.0,,327.3,,106.53585917546
nc73562810,NC,MHD,,EHZ,1,87.0,,244.6,,109.67155610558
nc73562810,GS,MCA04,0.0,HHZ,1,87.0,,57.5,,111.3061215266
nc73562810,NC,MPR,,EHZ,1,87.0,,285.3,,112.6404606458
nc73562810,BK,BUCR,0.0,HHZ,1,86.0,,277.2,,121.8696395536
nc73562810,BK,KARE,0.0,HHZ,-1,86.0,,211.6,,123.3151735994
nc73562810,BK,LEGD,0.0,HHZ,1,85.0,,253.5,,126.762216324
nc73562810,NC,MGS,1.0,EHZ,1,85.0,,233.3,,126.762216324
nc73562810,BK,LIND,0.0,HHZ,1,85.0,,190.6,,134.545861186
nc73562810,CI,CWC,,HHZ,-1,85.0,,153.0,,137.5481242042
nc73562810,BK,MERC,0.0,HHZ,1,84.0,,263.9,,149.6683712036
nc73562810,CI,SPG2,,HHZ,-1,84.0,,179.5,,149.1123965706
nc73562810,BK,CMB,0.0,HHZ,1,84.0,,291.6,,151.6698798824
nc73562810,CI,WOR,,HHZ,-1,50.0,,166.7,,210.714385907
nc73562815,NC,MCV,,EHZ,1,111.0,,34.0,,7.60017323311
nc73562815,NC,MLC,,EHZ,-1,105.0,,339.1,,9.364836718252
nc73562815,NC,MCO,,EHZ,1,104.0,,7.6,,9.592786317782
nc73562815,NC,MGPB,,EHZ,-1,101.0,,347.7,,10.539055143148
nc73562815,CI,MLAC,,HHZ,1,99.0,,18.7,,11.35300200586
nc73562815,NC,MMX1,,HN3,1,97.0,,322.1,,11.80890120492
nc73562815,NC,MCB,,HHZ,1,92.0,,352.1,,12.44271228654
nc73562815,NC,MEM,,EHZ,-1,93.0,,339.6,,15.7340821139
nc73562815,NC,MMP,,EHZ,-1,93.0,,302.5,,15.83415754784
nc73562815,NC,MDPB,,HHZ,-1,84.0,,301.8,,20.94912417144
nc73562815,NC,MINS,,HHZ,1,84.0,,309.7,,21.0158411274
nc73562815,NC,MDC,2.0,EHZ,-1,82.0,,323.6,,24.373927910720003
nc73562820,NC,MLC,,EHZ,1,118.0,,333.9,,8.94563184497
nc73562820,NC,MGPB,,EHZ,1,114.0,,343.4,,9.991976104276
nc73562820,CI,MLAC,,HHZ,1,112.0,,16.8,,10.481233781316
nc73562820,NC,MDR,2.0,EHZ,-1,110.0,,15.6,,11.30852403522
nc73562820,NC,MMX1,,HN3,1,108.0,,317.6,,11.65322830768
nc73562820,NC,MCB,,HHZ,1,108.0,,348.7,,11.8422596829
nc73562820,NC,MCS,,EHZ,1,103.0,,346.4,,13.14324032412
nc73562820,NC,MQ1P,,EHZ,1,101.0,,301.4,,15.58952870932
nc73562820,NC,MMP,,EHZ,1,100.0,,299.2,,15.98983044508
nc73562820,NC,MLH,,EHZ,-1,100.0,,17.6,,16.156622834980002
nc73562820,NC,MINS,,HHZ,1,94.0,,307.1,,21.03808011272
nc73562820,NC,MDPB,,HHZ,1,94.0,,299.2,,21.10479706868
nc73562820,NC,MDC,2.0,EHZ,1,90.0,,321.4,,24.17377704284
nc73562820,NC,MMT,,EHZ,1,91.0,,236.4,,32.84698131764
nc73562820,NC,MCV,,EHZ,-1,127.0,,33.2,,6.665023900404
nc73562920,NC,MCV,,EHZ,-1,113.0,,22.3,,8.486396798112
nc73562920,NC,MCO,,EHZ,-1,105.0,,1.2,,11.065007145966
nc73562920,NC,MLC,,EHZ,1,105.0,,337.0,,11.19732910862
nc73562920,NC,MGPB,,EHZ,1,98.0,,344.6,,12.29815888196
nc73562920,NC,MDR,2.0,EHZ,-1,98.0,,11.2,,13.43234713328
nc73562920,NC,MCB,,HHZ,-1,98.0,,348.8,,14.15511415618
nc73562920,NC,MMP,,EHZ,1,96.0,,305.0,,17.55767891014
nc73563030,NC,MGPB,,EHZ,1,152.0,,23.2,,2.747626636286
nc73563030,NC,MMX1,,HN3,1,139.0,,291.3,,4.224295261534
nc73563030,NC,MCS,,EHZ,1,129.0,,8.2,,5.7810242339340006
nc73563030,NC,MEM,,EHZ,-1,120.0,,342.7,,7.292163286428
nc73563030,NC,MCV,,EHZ,-1,118.0,,101.0,,7.742502739158
nc73563030,NC,MMLB,,HHZ,-1,116.0,,317.8,,8.374089922246
nc73563030,NC,MDH,,HNZ,-1,115.0,,3.8,,8.50085213857
nc73563030,NC,MDH1,1.0,DP1,-1,115.0,,3.8,,8.50085213857
nc73563030,NC,MQ1P,,EHZ,1,112.0,,276.4,,9.431553674212
nc73563030,NC,MMP,,EHZ,-1,110.0,,274.1,,10.050909415374
nc73563030,NC,MINS,,HHZ,1,99.0,,293.6,,14.03279973692
nc73563030,NC,MDPB,,HHZ,-1,99.0,,282.6,,14.8445227011
nc73563030,NC,MDC,2.0,EHZ,-1,98.0,,316.7,,16.25669826892
nc73563030,NC,MMT,,EHZ,1,80.0,,222.8,,34.40371029004
nc73563030,BK,MMI,0.0,HHZ,-1,79.0,,254.6,,76.0573297944
nc73563030,NC,MHD,,EHZ,1,78.0,,238.3,,102.22149602338
nc73563030,CI,MLAC,,HHZ,1,119.0,,66.8,,7.595725436046
nc73563030,NC,MCB,,HHZ,1,135.0,,19.5,,4.8369793071
nc73563030,NC,MCO,,EHZ,1,134.0,,69.2,,4.927047197646
nc73563030,NC,MDR,2.0,EHZ,1,117.0,,61.1,,7.986019628411999
nc73563030,NC,MLC,,EHZ,1,169.0,,359.4,,0.9742899468692
nc73563030,NC,MLM,,EHZ,-1,99.0,,348.6,,14.1217556782
nc73563235,NP,1576,10.0,HNZ,1,120.0,,65.5,,7.137602338454
nc73563235,NC,MGPB,,EHZ,-1,105.0,,323.9,,11.43083845448
nc73563235,NC,MCB,,HHZ,-1,98.0,,331.2,,12.86525300762
nc73563235,NC,MCS,,EHZ,-1,98.0,,330.7,,14.26630908278
nc73563235,NC,MMX1,,HN3,-1,98.0,,305.1,,14.37750400938
nc73563235,NC,MDH,,HNZ,-1,97.0,,334.5,,16.83491188724
nc73563235,NC,MEM,,EHZ,-1,97.0,,323.9,,16.93498732118
nc73563235,NC,MQ1P,,EHZ,1,95.0,,294.4,,18.89201802934
nc73563235,NC,MMP,,EHZ,1,95.0,,292.6,,19.3479172284
nc73563235,NC,MLI,,HHZ,1,95.0,,301.8,,19.87053338342
nc73563235,NC,MDY,,HHZ,-1,85.0,,308.1,,20.7934512742
nc73563235,NC,MCY,,EHZ,1,85.0,,301.9,,21.0714385907
nc73563235,NC,MINS,,HHZ,-1,85.0,,300.9,,24.09594059422
nc73563235,NC,MDPB,,HHZ,-1,84.0,,294.1,,24.45176435934
nc73563235,NC,MDC,2.0,EHZ,-1,83.0,,314.4,,26.54222897942
nc73563235,NC,MRC,,EHZ,1,80.0,,62.6,,31.712793066320003
nc73563235,NC,MMT,,EHZ,1,78.0,,239.3,,36.33850201288
nc73563235,BK,MMI,0.0,HHZ,1,77.0,,260.7,,82.30648466932
nc73563235,NC,MMI,,EHZ,1,77.0,,260.7,,82.30648466932
nc73563235,NC,MHD,,EHZ,1,77.0,,243.7,,105.8575701232
nc73563235,NC,MPR,,EHZ,1,77.0,,285.9,,108.73751872214
nc73563235,CI,MLAC,,HHZ,-1,109.0,,355.0,,9.716212686308
nc73563235,NC,MCO,,EHZ,-1,112.0,,339.1,,9.03458778625
nc73563235,NC,MCV,,EHZ,-1,131.0,,357.3,,5.2261615502000005
nc73563235,NC,MDR,2.0,EHZ,-1,107.0,,355.5,,10.57463751966
nc73563235,NC,MLC,,EHZ,-1,106.0,,314.5,,10.981610951016
nc73563235,NC,MMLB,,HHZ,-1,96.0,,313.9,,18.65850868348
nc73563435,NC,MCV,,EHZ,1,95.0,,11.7,,12.36487583792
nc73563435,NC,MCO,,EHZ,-1,95.0,,358.3,,15.32266088548
nc73563435,NC,MLC,,EHZ,1,95.0,,340.8,,15.422736319419998
nc73563435,NC,MGPB,,EHZ,-1,95.0,,346.1,,16.59028304872
nc73563435,CI,MLAC,,HHZ,1,95.0,,6.5,,16.66811949734
nc73563435,NC,MDR,2.0,EHZ,1,95.0,,6.3,,17.52432043216
nc73563435,NC,MMX1,,HN3,-1,95.0,,329.3,,17.60215688078
nc73563435,NC,MCB,,HHZ,1,94.0,,349.3,,18.46947730826
nc73563435,NC,MLH,,EHZ,-1,85.0,,9.7,,22.25010481266
nc73563435,NC,MDPB,,HHZ,-1,82.0,,310.8,,25.7972229712
nc73563435,NC,MINS,,HHZ,-1,82.0,,317.1,,26.27536115558
nc73563435,NC,MTU,2.0,EHZ,1,79.0,,118.6,,29.677925909540004
nc73563435,NC,MMT,,EHZ,1,78.0,,247.8,,30.78987517554
nc73563450,NP,1576,10.0,HNZ,1,114.0,,67.3,,7.534568226416
nc73563450,NC,MMX1,,HN3,-1,95.0,,306.0,,13.96608278096
nc73563450,NC,MCS,,EHZ,-1,95.0,,332.2,,13.99944125894
nc73563450,NC,MDH,,HNZ,1,95.0,,335.8,,16.59028304872
nc73563450,NC,MEM,,EHZ,-1,95.0,,325.0,,16.6236415267
nc73563450,NC,MQ1P,,EHZ,1,95.0,,294.8,,18.44723832294
nc73563450,NC,MMP,,EHZ,1,94.0,,293.0,,18.903137522
nc73563450,NC,MDY,,HHZ,1,85.0,,308.7,,20.4042690311
nc73563450,NC,MDPB,,HHZ,1,84.0,,294.4,,24.00698465294
nc73563450,NC,MDC,2.0,EHZ,-1,82.0,,315.0,,26.17528572164
nc73563450,NC,MMT,,EHZ,1,76.0,,238.9,,35.9715587551
nc73563450,CI,MLAC,,HHZ,-1,107.0,,357.6,,9.630592592826002
nc73563450,NC,MCB,,HHZ,-1,96.0,,332.9,,12.59838518378
nc73563450,NC,MCO,,EHZ,-1,109.0,,341.7,,8.82887717204
nc73563450,NC,MCV,,EHZ,-1,127.0,,2.3,,5.168340188368
nc73563450,NC,MDR,2.0,EHZ,-1,104.0,,357.9,,10.492353273976
nc73563450,NC,MGPB,,EHZ,1,102.0,,325.6,,11.13061215266
nc73563450,NC,MLC,,EHZ,-1,104.0,,316.0,,10.620227439566
nc73563450,NC,MMLB,,HHZ,-1,95.0,,314.7,,18.2915654257
nc73563455,NP,1576,10.0,HNZ,-1,136.0,,28.3,,5.54306709101
nc73563455,NC,MLC,,EHZ,-1,103.0,,309.5,,15.14474900292
nc73563455,NC,MGPB,,EHZ,1,103.0,,316.5,,15.400497334100002
nc73563455,NC,MMX1,,HN3,1,100.0,,303.1,,18.64738919082
nc73563455,NC,MDH,,HNZ,1,97.0,,327.1,,20.41538852376
nc73563455,NC,MEM,,EHZ,-1,96.0,,318.5,,20.86016823016
nc73563455,NC,MMLB,,HHZ,-1,93.0,,310.7,,22.80607944566
nc73563455,NC,MQ1P,,EHZ,1,92.0,,294.8,,23.19526168876
nc73563455,NC,MMP,,EHZ,1,92.0,,293.4,,23.65116088782
nc73563455,NC,MINS,,HHZ,1,90.0,,300.2,,28.39918425364
nc73563455,NC,MRC,,EHZ,1,90.0,,55.8,,29.36658011506
nc73563455,NC,MCD,,EHZ,1,90.0,,85.1,,30.10046663062
nc73563455,NC,MDC,2.0,EHZ,-1,90.0,,311.9,,30.67868024894
nc73563455,NC,MMT,,EHZ,1,91.0,,244.7,,38.85150735404
nc73563455,BK,TOLH,0.0,HHZ,1,86.0,,222.5,,86.64308680672
nc73563455,NC,MHD,,EHZ,1,85.0,,245.5,,108.5262483616
nc73563455,NC,MPR,,EHZ,1,84.0,,286.3,,112.9740454256
nc73563455,BK,BUCR,0.0,HHZ,-1,84.0,,278.2,,121.8696395536
nc73563455,BK,MMI,0.0,HHZ,1,86.0,,262.4,,85.8424833352
nc73563455,CI,MLAC,,HHZ,-1,105.0,,338.0,,12.52054873516
nc73563455,NC,MCB,,HHZ,-1,102.0,,322.7,,16.59028304872
nc73563455,NC,MCO,,EHZ,-1,105.0,,325.7,,12.55390721314
nc73563455,NC,MCS,,EHZ,-1,100.0,,323.0,,18.00245861654
nc73563455,NC,MCV,,EHZ,-1,122.0,,330.2,,8.238432111794001
nc73563455,NC,MDPB,,HHZ,1,90.0,,294.5,,28.75500801876
nc73563455,NC,MDR,2.0,EHZ,-1,105.0,,339.4,,13.32115220668
nc73563455,NC,MLH,,EHZ,-1,101.0,,350.5,,17.21297463768
nc73563455,NC,MMI,,EHZ,1,86.0,,262.4,,85.8424833352
nc73563630,NP,1576,10.0,HNZ,-1,66.0,,57.5,,10.499024969572
nc73563630,NC,MCO,,EHZ,1,66.0,,355.6,,11.13061215266
nc73563630,NC,MLC,,EHZ,-1,66.0,,332.1,,11.69770627832
nc73563630,CI,MLAC,,HHZ,1,67.0,,7.0,,12.43159279388
nc73563630,NC,MGPB,,EHZ,-1,67.0,,339.8,,12.6762216324
nc73563630,NC,MMX1,,HN3,-1,66.0,,319.3,,14.3997429947
nc73563630,NC,MCB,,HHZ,1,66.0,,344.6,,14.44422096534
nc73563630,NC,MCS,,EHZ,-1,66.0,,343.0,,15.77856008454
nc73563630,NC,MEM,,EHZ,-1,65.0,,335.0,,18.02469760186
nc73563630,NC,MLH,,EHZ,1,65.0,,10.7,,18.02469760186
nc73563630,NC,MQ1P,,EHZ,-1,65.0,,305.2,,18.13589252846
nc73563630,NC,MMP,,EHZ,-1,65.0,,303.2,,18.49171629358
nc73563630,NC,MCY,,EHZ,-1,65.0,,311.7,,20.76009279622
nc73563630,NC,MDPB,,HHZ,-1,64.0,,302.4,,23.60668291718
nc73563630,NC,MINS,,HHZ,-1,64.0,,309.4,,23.673399873140003
nc73563630,NC,MDC,2.0,EHZ,-1,63.0,,322.0,,26.94253071518
nc73563630,NC,MMT,,EHZ,1,61.0,,241.2,,32.95817624424
nc73563630,BK,MMI,0.0,HHZ,1,57.0,,262.3,,79.5599699823
nc73563630,NC,MMI,,EHZ,1,57.0,,262.3,,79.5599699823
nc73563630,BK,TOLH,0.0,HHZ,1,57.0,,219.6,,81.98401938218
nc73563630,NC,MHD,,EHZ,1,57.0,,244.4,,102.56620029584
nc73563630,NC,MCV,,EHZ,1,67.0,,15.0,,8.166155409504
nc73563630,NC,MMLB,,HHZ,-1,65.0,,324.6,,19.11440788254
nc73563655,NC,MCB,,HHZ,1,161.0,,74.5,,2.044874700174
nc73563655,NC,MGPB,,EHZ,-1,161.0,,136.1,,2.0704495332920003
nc73563655,NC,MCS,,EHZ,1,161.0,,34.6,,2.076009279622
nc73563655,NC,MLC,,EHZ,-1,153.0,,173.6,,3.060084380032
nc73563655,NC,MEM,,EHZ,1,150.0,,328.4,,3.4626100143240004
nc73563655,NC,MCO,,EHZ,1,136.0,,114.7,,5.45967089606
nc73563655,NC,MCV,,EHZ,-1,117.0,,124.7,,9.663951070806
nc73563870,NP,1576,10.0,HNZ,1,136.0,,18.6,,6.042332311444
nc73563870,NC,MCV,,EHZ,-1,121.0,,329.1,,9.331478240272
nc73563870,CI,MLAC,,HNZ,-1,108.0,,336.6,,13.58802003052
nc73563870,NC,MCO,,EHZ,-1,108.0,,325.3,,13.65473698648
nc73563870,NC,MDR,2.0,EHZ,-1,107.0,,338.0,,14.366384516720002
nc73563870,NC,MGPB,,EHZ,1,105.0,,316.8,,16.50132710744
nc73563870,NC,MCB,,HHZ,-1,104.0,,322.6,,17.70223231472
nc73563870,NC,MLH,,EHZ,-1,103.0,,348.8,,18.16925100644
nc73563870,NC,MCS,,EHZ,-1,102.0,,322.8,,19.103288389880003
nc73563870,NC,MMX1,,EP1,1,101.0,,304.1,,19.71486048618
nc73563870,NC,MEM,,EHZ,-1,98.0,,318.6,,21.97211749616
nc73563870,NC,MMLB,,HHZ,-1,96.0,,311.1,,23.89578972634
nc73563870,NC,MQ1P,,EHZ,-1,96.0,,295.9,,24.19601602816
nc73563870,NC,MMP,,EHZ,-1,96.0,,294.6,,24.65191522722
nc73563870,NC,MLI,,HHZ,-1,96.0,,301.7,,25.207889860220003
nc73563870,NC,MDY,,HHZ,-1,95.0,,306.7,,26.10856876568
nc73563870,NC,MTU,2.0,EHZ,-1,95.0,,134.4,,26.17528572164
nc73563870,NC,MCY,,EHZ,-1,95.0,,301.9,,26.4087950675
nc73563870,NC,MRC,,EHZ,1,93.0,,53.6,,29.27762417378
nc73563870,NC,MINS,,HHZ,-1,93.0,,301.0,,29.43329707102
nc73563870,NC,MCD,,EHZ,1,93.0,,83.4,,29.47777504166
nc73563870,NC,MDPB,,HHZ,-1,93.0,,295.4,,29.75576235816
nc73563870,NC,MDC,2.0,EHZ,-1,93.0,,312.2,,31.768390529620003
nc73563870,NC,MFB,,EHZ,1,93.0,,107.8,,32.1353337874
nc73563870,NC,MMT,,EHZ,1,91.0,,246.3,,39.151733655860006
nc73563870,NP,1589,10.0,HNZ,1,90.0,,113.8,,43.17698999878
nc73563870,NP,1587,10.0,HNZ,1,89.0,,81.1,,48.08068626184
nc73563870,BK,OVRO,0.0,HHZ,-1,89.0,,126.2,,53.9851368643
nc73563870,CI,TIN,,HHZ,-1,88.0,,136.8,,70.58653940568
nc73563870,NN,LHV,,HHZ,-1,87.0,,16.1,,84.79725102516
nc73563870,BK,MMI,0.0,HHZ,1,86.0,,263.0,,86.43181644618
nc73563870,NC,MMI,,EHZ,1,86.0,,263.0,,86.43181644618
nc73563870,BK,TOLH,0.0,HHZ,1,86.0,,223.3,,86.49853340214001
nc73563870,BK,HELL,0.0,HHZ,1,86.0,,193.4,,95.58315890536
nc73563870,NC,MHD,,EHZ,1,85.0,,246.1,,108.82647466342
nc73563870,NN,SJC,,EHZ,1,85.0,,327.9,,109.23789589184
nc73563870,GS,MCA04,0.0,HHZ,1,85.0,,56.1,,112.5292657192
nc73563870,NC,MPR,,EHZ,1,85.0,,286.6,,113.8636048384
nc73563870,BK,LEGD,0.0,HHZ,1,84.0,,254.9,,126.3174366176
nc73563870,BK,LIND,0.0,HHZ,1,84.0,,191.0,,131.6547930944
nc73563870,CI,CWC,,HHZ,-1,84.0,,152.6,,134.6570561126
nc73563870,BK,WINE,0.0,BHZ,1,83.0,,227.2,,137.881708984
nc73563870,CI,CGO,,HHZ,-1,83.0,,141.0,,137.881708984
nc73563870,CI,SPG2,,HHZ,-1,83.0,,179.7,,146.221328479
nc73563870,BK,MERC,0.0,HHZ,1,83.0,,265.0,,149.7795661302
nc73563870,BK,CMB,0.0,HHZ,-1,83.0,,292.6,,153.1154139282
nc73563870,CI,POR,,HHZ,-1,82.0,,187.4,,158.3415754784
nc73563870,CI,WMF,,HHZ,-1,81.0,,152.0,,175.7991789546
nc73563870,CI,WCS2,,HHZ,1,81.0,,151.3,,188.5865955136
nc73563870,CI,WNM,,EHZ,-1,80.0,,157.2,,201.4852069992
nc73563870,NC,BMS,,EHZ,1,81.0,,242.6,,203.04193597160003
nc73563870,CI,ISA,,HHZ,-1,67.0,,172.5,,207.6009279622
nc73563870,CI,WOR,,HHZ,-1,67.0,,166.6,,207.8233178154
nc73563870,NC,HBC,1.0,EHZ,-1,58.0,,255.8,,211.27036054
nc73563870,NC,PJC,1.0,EHZ,-1,56.0,,222.4,,212.6046996592
nc73563870,NC,PCE,1.0,EHZ,-1,53.0,,219.5,,214.9397931178
nc73563870,NC,PCA,,EHZ,1,49.0,,218.8,,224.7249466586
nc73563870,BK,MTOS,0.0,HHZ,1,49.0,,270.4,,225.725700998
nc73563870,NC,BBGB,,HHZ,-1,49.0,,243.2,,226.837650264
nc73563870,BP,SCYB,40.0,DP1,-1,49.0,,223.6,,229.7287183556
nc73563870,BP,JCSB,40.0,DP1,-1,49.0,,220.3,,231.0630574748
nc73563870,NC,PBO,1.0,EHZ,1,49.0,,208.6,,230.9518625482
nc73563870,NC,HMP,1.0,EHZ,-1,49.0,,261.6,,232.0638118142
nc73563870,BP,MMNB,40.0,DP1,1,49.0,,222.0,,231.6190321078
nc73563870,BP,FROB,40.0,DP1,1,49.0,,221.0,,234.9548799058
nc73563870,NC,PBC,1.0,EHZ,1,49.0,,236.2,,235.3996596122
nc73563870,NC,PHP,,EHZ,-1,49.0,,224.2,,236.4004139516
nc73563870,NC,CMM,,EHZ,-1,49.0,,269.2,,240.62582116240003
nc73563870,NC,HGS,3.0,EHZ,-1,49.0,,259.6,,241.7377704284
nc73563870,NC,HMS,1.0,EHZ,-1,49.0,,262.9,,244.9624232998
nc73563870,NC,CAO,1.0,EHZ,-1,49.0,,266.4,,244.9624232998
nc73563870,NC,PWK,,EHZ,-1,49.0,,219.8,,244.62883852
nc73563870,NC,PBP,,EHZ,1,49.0,,208.8,,244.7400334466
nc73563870,NC,PPO,,EHZ,-1,49.0,,222.4,,246.296762419
nc73563870,BK,SCZ,0.0,HHZ,-1,49.0,,247.1,,255.0811616204
nc73563870,NC,HFP,,EHZ,-1,49.0,,251.4,,255.8595261066
nc73563870,NC,BJC,2.0,EHZ,-1,49.0,,245.9,,256.7490855194
nc73563870,NC,PCC,,EHZ,-1,49.0,,234.0,,265.6446796474
nc73563870,BK,BUCR,0.0,HHZ,1,84.0,,278.5,,122.6480040398
nc73563870,CI,SRT,,HHZ,-1,49.0,,155.4,,222.3898532
nc73563870,NC,CDG,1.0,EHZ,1,49.0,,267.0,,222.5010481266
nc73563870,NC,MGS,1.0,EHZ,1,84.0,,234.5,,125.3166822782
nc73563870,NC,MLC,,EHZ,-1,105.0,,310.2,,16.2344592836
nc73563880,NC,MGPB,,EHZ,1,107.0,,317.0,,16.61252203404
nc73563880,NC,MCB,,HHZ,-1,105.0,,322.7,,17.813427241320003
nc73563880,NC,MCS,,EHZ,-1,104.0,,322.9,,19.214483316480003
nc73563880,NC,MMX1,,HN3,-1,103.0,,304.3,,19.803816427460003
nc73563880,NC,MEM,,EHZ,-1,100.0,,318.7,,22.08331242276
nc73563880,NC,MQ1P,,EHZ,-1,98.0,,296.1,,24.28497196944
nc73563880,NC,MTU,2.0,EHZ,-1,97.0,,134.3,,26.06409079504
nc73563880,NC,MDY,,HHZ,1,97.0,,306.9,,26.20864419962
nc73563880,NC,MRC,,EHZ,1,95.0,,53.4,,29.31098265176
nc73563880,NC,MCD,,EHZ,1,95.0,,83.1,,29.44441656368
nc73563880,NC,MINS,,HHZ,-1,95.0,,301.1,,29.533372504960003
nc73563880,NC,MDPB,,HHZ,-1,94.0,,295.6,,29.844718299440004
nc73563880,NC,MDC,2.0,EHZ,-1,94.0,,312.3,,31.879585456220003
nc73563880,NC,MMT,,EHZ,1,92.0,,246.5,,39.1406141632
nc73563880,BK,MMI,0.0,HHZ,1,87.0,,263.1,,86.46517492416
nc73563880,BK,TOLH,0.0,HHZ,-1,87.0,,223.3,,86.4540554315
nc73563880,CI,MLAC,,HHZ,-1,109.0,,336.6,,13.69921495712
nc73563880,NC,MCO,,EHZ,-1,109.0,,325.4,,13.77705140574
nc73563880,NC,MCV,,EHZ,-1,122.0,,329.2,,9.449344862468
nc73563880,NC,MDR,2.0,EHZ,-1,109.0,,338.0,,14.48869893598
nc73563880,NC,MLC,,EHZ,-1,107.0,,310.4,,16.334534717540002
nc73563880,NC,MLH,,EHZ,-1,105.0,,348.7,,18.2915654257
